Date,Close
05/09/17,3420.860107
06/09/17,3433.800049
07/09/17,3447.659912
08/09/17,3447.689941
11/09/17,3495.189941
12/09/17,3512.560059
13/09/17,3523.139893
14/09/17,3526.47998
15/09/17,3515.550049
18/09/17,3526.73999
19/09/17,3531.179932
20/09/17,3525.550049
21/09/17,3539.590088
22/09/17,3541.419922
25/09/17,3537.810059
26/09/17,3536.379883
27/09/17,3555.169922
28/09/17,3563.639893
29/09/17,3594.850098
02/10/17,3602.689941
03/10/17,3605.72998
04/10/17,3594.909912
05/10/17,3613.540039
06/10/17,3603.320068
09/10/17,3610.5
10/10/17,3598.790039
11/10/17,3607.389893
12/10/17,3605.540039
13/10/17,3604.550049
16/10/17,3606.27002
17/10/17,3607.77002
18/10/17,3619.649902
19/10/17,3602.080078
20/10/17,3605.090088
23/10/17,3608.870117
24/10/17,3610.689941
25/10/17,3591.459961
26/10/17,3637.199951
27/10/17,3652.22998
30/10/17,3662.179932
31/10/17,3673.949951
01/11/17,3697.399902
02/11/17,3688.800049
03/11/17,3689.959961
06/11/17,3682.360107
07/11/17,3658.77002
08/11/17,3655.040039
09/11/17,3612.5
10/11/17,3593.76001
13/11/17,3574.52002
14/11/17,3556.379883
15/11/17,3545.719971
16/11/17,3564.800049
17/11/17,3547.459961
20/11/17,3561.409912
21/11/17,3579.320068
22/11/17,3562.649902
23/11/17,3572.070068
24/11/17,3581.22998
27/11/17,3564.02002
28/11/17,3583.48999
29/11/17,3589.909912
30/11/17,3569.929932
01/12/17,3527.550049
04/12/17,3576.219971
05/12/17,3570.570068
06/12/17,3561.570068
07/12/17,3573.129883
08/12/17,3591.449951
11/12/17,3582.209961
12/12/17,3600.350098
13/12/17,3581.75
14/12/17,3556.219971
15/12/17,3560.530029
18/12/17,3609.419922
19/12/17,3582.219971
20/12/17,3552.649902
21/12/17,3570.780029
22/12/17,3553.389893
27/12/17,3550.169922
28/12/17,3524.310059
29/12/17,3503.959961
